country,Month,prod_name,Units Sold
Pakistan,10,pencil,18
Pakistan,10,staples,16
Pakistan,10,officechair,16
Pakistan,11,crayons,3
Pakistan,11,ti84,9
Pakistan,11,marker,9
Pakistan,11,folder,5
Pakistan,11,artpaper,12
Pakistan,11,leadpen,10
Pakistan,11,gridpaper,7
Pakistan,11,staples,10
Pakistan,11,protractor,3
Pakistan,11,ink,5
Pakistan,11,typingpaper,7
Pakistan,11,ti89,9
Pakistan,11,ruler,9
Pakistan,11,clip,9
Pakistan,11,pen,1
Pakistan,11,basiccalculator,2
Pakistan,11,eraser,2
Pakistan,12,pencil,6
Pakistan,12,ti84,3
Pakistan,12,crayons,4
Pakistan,12,officechair,5
Pakistan,12,coloredpencil,3
Pakistan,12,clip,9
Pakistan,12,ti89,7
Pakistan,12,eraser,2
Pakistan,12,ruler,2
Peru,1,eraser,5
Peru,1,staples,11
Peru,1,coloredpencil,7
Peru,1,ti83plus,7
Peru,1,BAIIplus,2
Peru,1,officechair,1
Peru,1,leadpen,6
Peru,1,ti84,1
Peru,1,ti89,7
Peru,2,basiccalculator,3
Peru,2,ink,6
Peru,2,artpaper,8
Peru,2,clip,4
Peru,2,staples,11
Peru,2,clipboard,4
Peru,3,pen,20
Peru,3,ink,3
Peru,3,artpaper,2
Peru,3,leadpen,6
Peru,3,clip,14
Peru,3,ruler,1
Peru,3,ti83plus,11
Peru,4,ti84,8
Peru,4,pen,5
Peru,4,ink,7
Peru,4,officechair,2
Peru,4,ti84plus,4
Peru,4,pencil,6
Peru,5,protractor,8
Peru,5,artpaper,9
Peru,5,pen,3
Peru,5,ink,1
Peru,5,ti89,8
Peru,5,ruler,8
Peru,5,BAIIplus,1
Peru,6,ti84,8
Peru,6,marker,1
Peru,6,pen,6
Peru,6,staples,5
Peru,6,clipboard,9
Peru,6,coloredpencil,9
Peru,6,gridpaper,4
Peru,6,protractor,8
Peru,6,crayons,3
Peru,6,leadpen,2
Peru,6,artpaper,7
Peru,6,clip,4
Peru,7,clip,11
Peru,7,gridpaper,2
Peru,7,marker,1
Peru,7,leadpen,1
Peru,7,crayons,2
Peru,7,staples,7
Peru,8,clipboard,3
Peru,8,bin,7
Peru,8,folder,7
Peru,9,clip,8
Peru,10,coloredpencil,8
Peru,10,BAIIplus,2
Peru,10,ink,5
Peru,10,marker,1
Peru,10,leadpen,8
Peru,10,ti89,4
Peru,11,ink,7
Peru,11,basiccalculator,9
Peru,11,ti84plus,6
Peru,11,bin,7
Peru,12,ti83plus,7
Peru,12,staples,3
Philippines,1,marker,6
Philippines,1,bin,4
Philippines,1,clip,7
Philippines,1,folder,4
Philippines,1,eraser,6
Philippines,1,crayons,6
Philippines,1,staples,5
Philippines,1,protractor,16
Philippines,1,ti83plus,1
Philippines,1,pencil,4
Philippines,1,typingpaper,3
Philippines,2,ink,3
Philippines,2,pen,6
Philippines,2,ti89,4
Philippines,2,crayons,5
Philippines,2,clipboard,12
Philippines,2,protractor,3
Philippines,2,folder,6
Philippines,2,coloredpencil,2
Philippines,2,BAIIplus,7
Philippines,2,bin,5
Philippines,2,clip,7
Philippines,2,officechair,8
Philippines,2,artpaper,1
Philippines,3,coloredpencil,3
Philippines,3,artpaper,6
Philippines,3,clip,3
Philippines,3,officechair,19
Philippines,3,ruler,7
Philippines,3,typingpaper,4
Philippines,3,gridpaper,5
Philippines,3,ink,13
Philippines,3,ti89,6
Philippines,3,protractor,9
Philippines,3,BAIIplus,7
Philippines,3,staples,2
Philippines,3,crayons,5
Philippines,3,leadpen,5
Philippines,4,BAIIplus,2
Philippines,4,pencil,8
Philippines,4,gridpaper,1
Philippines,4,officechair,5
Philippines,4,eraser,2
Philippines,4,ti84plus,2
Philippines,4,ti83plus,3
Philippines,4,typingpaper,6
Philippines,4,ti84,4
Philippines,4,ruler,4
Philippines,4,clip,4
Philippines,4,artpaper,6
Philippines,4,coloredpencil,8
Philippines,4,basiccalculator,7
Philippines,4,marker,6
Philippines,5,basiccalculator,2
Philippines,5,leadpen,13
Philippines,5,gridpaper,13
Philippines,5,ti84,9
Philippines,5,clipboard,5
Philippines,5,staples,3
Philippines,5,bin,14
Philippines,6,staples,7
Philippines,6,ti83plus,3
Philippines,6,eraser,5
Philippines,6,ruler,8
Philippines,6,clipboard,2
Philippines,6,ti84plus,6
Philippines,6,crayons,3
Philippines,6,ti84,3
Philippines,7,ti84plus,7
Philippines,7,ruler,10
Philippines,7,crayons,6
Philippines,7,typingpaper,7
Philippines,7,basiccalculator,15
Philippines,7,ti89,10
Philippines,7,artpaper,4
Philippines,7,pencil,5
Philippines,7,coloredpencil,6
Philippines,7,bin,2
Philippines,7,officechair,7
Philippines,7,protractor,1
Philippines,8,ink,2
Philippines,8,bin,3
Philippines,8,gridpaper,5
Philippines,8,basiccalculator,1
Philippines,8,staples,3
Philippines,8,folder,7
Philippines,8,ti89,6
Philippines,8,ti84,3
Philippines,8,eraser,8
Philippines,8,ruler,1
Philippines,9,crayons,5
Philippines,9,eraser,7
Philippines,9,ti83plus,3
Philippines,9,staples,3
Philippines,9,basiccalculator,9
Philippines,9,clip,5
Philippines,9,protractor,2
Philippines,9,artpaper,2
Philippines,9,clipboard,6
Philippines,9,officechair,5
Philippines,9,coloredpencil,7
Philippines,9,bin,4
Philippines,9,ti84plus,16
Philippines,9,folder,4
Philippines,10,clip,2
Philippines,10,ti83plus,4
Philippines,10,ti84plus,8
Philippines,10,marker,2
Philippines,10,ti84,8
Philippines,10,officechair,7
Philippines,10,eraser,2
Philippines,10,pencil,3
Philippines,11,ti84,3
Philippines,11,ti84plus,4
Philippines,11,eraser,3
Philippines,11,basiccalculator,1
Philippines,11,clip,8
Philippines,11,clipboard,21
Philippines,11,bin,4
Philippines,11,coloredpencil,5
Philippines,11,leadpen,9
Philippines,11,artpaper,2
Philippines,11,ti83plus,8
Philippines,11,ruler,1
Philippines,11,pencil,1
Philippines,12,ink,6
Philippines,12,leadpen,8
Philippines,12,coloredpencil,3
Philippines,12,BAIIplus,1
Philippines,12,staples,6
Philippines,12,clipboard,1
Philippines,12,basiccalculator,6
Philippines,12,pen,3
Philippines,12,eraser,4
Russia,1,marker,15
Russia,1,pencil,8
Russia,1,pen,9
Russia,1,clipboard,1
Russia,1,officechair,3
Russia,1,ti84,11
Russia,1,eraser,11
Russia,1,coloredpencil,1
Russia,1,clip,2
Russia,1,ink,6
Russia,1,BAIIplus,4
Russia,1,folder,10
Russia,1,basiccalculator,1
Russia,1,typingpaper,11
Russia,2,ti84,7
Russia,2,ruler,3
Russia,2,typingpaper,5
Russia,2,bin,2
Russia,2,pencil,5
Russia,2,crayons,4
Russia,2,clipboard,1
Russia,2,staples,6
Russia,2,ti84plus,6
Russia,2,artpaper,4
Russia,2,protractor,7
Russia,2,eraser,2
Russia,2,BAIIplus,15
Russia,2,coloredpencil,1
Russia,2,pen,11
Russia,2,ti83plus,5
Russia,3,ti89,8
Russia,3,typingpaper,7
Russia,3,ti84,6
Russia,3,BAIIplus,2
Russia,3,pencil,3
Russia,3,folder,8
Russia,3,pen,2
Russia,3,basiccalculator,9
Russia,3,coloredpencil,13
Russia,3,protractor,4
Russia,3,gridpaper,9
Russia,3,eraser,7
Russia,3,clipboard,4
Russia,3,ti83plus,7
Russia,3,leadpen,2
Russia,3,clip,15
Russia,3,bin,7
Russia,3,ti84plus,7
Russia,4,coloredpencil,15
Russia,4,artpaper,1
Russia,4,typingpaper,3
Russia,4,staples,13
Russia,4,ti84,12
Russia,4,clip,7
Russia,4,folder,1
Russia,4,ruler,5
Russia,4,ti83plus,15
Russia,4,BAIIplus,15
Russia,4,bin,8
Russia,4,officechair,8
Russia,5,clipboard,6
Russia,5,ink,4
Russia,5,bin,7
Russia,5,ti84,8
Russia,5,ti84plus,2
Russia,5,ti89,2
Russia,5,eraser,11
Russia,5,leadpen,4
Russia,5,ti83plus,2
Russia,5,coloredpencil,1
Russia,5,typingpaper,3
Russia,5,gridpaper,8
Russia,5,crayons,12
Russia,5,staples,3
Russia,5,officechair,7
Russia,6,BAIIplus,1
Russia,6,artpaper,15
Russia,6,ti83plus,1
Russia,6,typingpaper,7
Russia,6,officechair,8
Russia,6,eraser,1
Russia,6,bin,1
Russia,6,ti84plus,7
Russia,6,leadpen,16
Russia,6,ruler,2
Russia,6,crayons,7
Russia,6,ink,17
Russia,6,clipboard,1
Russia,7,officechair,1
Russia,7,ruler,8
Russia,7,ti89,8
Russia,7,pen,11
Russia,7,clip,6
Russia,7,ink,5
Russia,7,protractor,3
Russia,7,typingpaper,7
Russia,7,gridpaper,9
Russia,7,staples,12
Russia,7,bin,4
Russia,7,clipboard,10
Russia,7,BAIIplus,6
Russia,7,ti84,5
Russia,8,ruler,2
Russia,8,BAIIplus,17
Russia,8,pen,5
Russia,8,pencil,7
Russia,8,ti84plus,5
Russia,8,marker,1
Russia,8,ink,5
Russia,8,crayons,2
Russia,8,typingpaper,8
Russia,8,officechair,2
Russia,8,bin,13
Russia,8,gridpaper,17
Russia,8,eraser,5
Russia,8,clip,2
Russia,8,ti84,5
Russia,8,protractor,3
Russia,9,basiccalculator,1
Russia,9,ti89,7
Russia,9,leadpen,4
Russia,9,ink,6
Russia,9,clipboard,5
Russia,9,protractor,3
Russia,9,coloredpencil,12
Russia,9,gridpaper,7
Russia,9,clip,6
Russia,9,bin,4
Russia,9,officechair,9
Russia,9,marker,7
Russia,9,ti83plus,8
Russia,10,staples,2
Russia,10,ti84,3
Russia,10,typingpaper,5
Russia,10,pencil,4
Russia,10,ti83plus,9
Russia,10,leadpen,2
Russia,10,artpaper,8
Russia,10,coloredpencil,1
Russia,10,BAIIplus,6
Russia,10,crayons,5
Russia,10,eraser,4
Russia,11,pencil,1
Russia,11,marker,3
Russia,11,eraser,8
Russia,11,gridpaper,7
Russia,11,ti83plus,6
Russia,11,bin,4
Russia,11,ruler,6
Russia,11,basiccalculator,7
Russia,11,folder,8
Russia,11,protractor,1
Russia,11,clip,6
Russia,11,artpaper,5
Russia,11,clipboard,19
Russia,12,protractor,8
Russia,12,leadpen,9
Russia,12,ti84plus,5
Russia,12,ruler,1
Russia,12,bin,3
Russia,12,ti84,8
Russia,12,ti83plus,5
Russia,12,pen,6
Russia,12,staples,18
Russia,12,crayons,2
Russia,12,marker,4
Russia,12,pencil,8
Russia,12,eraser,3
Russia,12,clipboard,8
Saudi Arabia,1,typingpaper,8
Saudi Arabia,1,gridpaper,3
Saudi Arabia,1,basiccalculator,1
Saudi Arabia,1,ruler,6
Saudi Arabia,2,basiccalculator,7
Saudi Arabia,2,pen,4
Saudi Arabia,2,bin,3
Saudi Arabia,2,artpaper,7
Saudi Arabia,2,ruler,1
Saudi Arabia,2,eraser,7
Saudi Arabia,2,typingpaper,2
Saudi Arabia,2,ink,14
Saudi Arabia,3,crayons,2
Saudi Arabia,3,ti83plus,1
Saudi Arabia,3,officechair,8
Saudi Arabia,3,protractor,1
Saudi Arabia,3,clipboard,7
Saudi Arabia,4,artpaper,12
Saudi Arabia,4,ti84plus,7
Saudi Arabia,4,ti83plus,3
Saudi Arabia,4,pen,2
Saudi Arabia,4,typingpaper,3
Saudi Arabia,4,staples,7
Saudi Arabia,4,eraser,1
Saudi Arabia,5,officechair,11
Saudi Arabia,5,pen,4
Saudi Arabia,5,marker,7
Saudi Arabia,5,staples,6
Saudi Arabia,5,ruler,4
Saudi Arabia,5,clip,3
Saudi Arabia,5,pencil,3
Saudi Arabia,6,gridpaper,6
Saudi Arabia,6,marker,5
Saudi Arabia,6,ruler,7
Saudi Arabia,6,protractor,3
Saudi Arabia,6,pen,16
Saudi Arabia,6,clip,4
Saudi Arabia,6,ti89,4
Saudi Arabia,6,BAIIplus,1
Saudi Arabia,6,bin,5
Saudi Arabia,7,basiccalculator,3
Saudi Arabia,7,clip,5
Saudi Arabia,7,marker,1
Saudi Arabia,7,ti83plus,6
Saudi Arabia,8,BAIIplus,8
Saudi Arabia,8,typingpaper,8
Saudi Arabia,8,protractor,3
Saudi Arabia,8,basiccalculator,2
Saudi Arabia,8,pen,7
Saudi Arabia,9,ti84,8
Saudi Arabia,9,clipboard,1
Saudi Arabia,9,ti84plus,4
Saudi Arabia,9,bin,1
Saudi Arabia,9,clip,1
Saudi Arabia,9,ruler,2
Saudi Arabia,10,ti84plus,2
Saudi Arabia,10,ti84,17
Saudi Arabia,10,ruler,2
Saudi Arabia,10,ti89,7
Saudi Arabia,11,officechair,2
Saudi Arabia,11,ti84plus,7
Saudi Arabia,11,ink,7
Saudi Arabia,11,coloredpencil,11
Saudi Arabia,12,ink,7
Saudi Arabia,12,folder,4
Saudi Arabia,12,protractor,5
Saudi Arabia,12,artpaper,1
Saudi Arabia,12,gridpaper,7
Saudi Arabia,12,ti84plus,11
Saudi Arabia,12,bin,2
Saudi Arabia,12,crayons,8
Saudi Arabia,12,leadpen,1
Saudi Arabia,12,ti84,8
Saudi Arabia,12,pen,5
Saudi Arabia,12,officechair,9
Singapore,1,ruler,5
Singapore,1,basiccalculator,6
Singapore,1,ti84,2
Singapore,1,ti89,1
Singapore,1,clip,4
Singapore,1,pencil,5
Singapore,2,ruler,2
Singapore,2,typingpaper,2
Singapore,2,officechair,6
Singapore,2,pencil,3
Singapore,2,basiccalculator,8
Singapore,3,basiccalculator,11
Singapore,3,protractor,5
Singapore,3,eraser,5
Singapore,3,ruler,8
Singapore,3,crayons,6
Singapore,3,ti84plus,8
Singapore,4,typingpaper,4
Singapore,4,ruler,6
Singapore,4,ti84,11
Singapore,4,pencil,2
Singapore,4,protractor,8
Singapore,4,ti83plus,1
Singapore,4,basiccalculator,5
Singapore,5,BAIIplus,5
Singapore,5,pencil,1
Singapore,5,folder,1
Singapore,5,ruler,6
Singapore,5,staples,6
Singapore,6,crayons,2
Singapore,6,gridpaper,2
Singapore,6,pencil,4
Singapore,7,ti89,8
Singapore,7,typingpaper,5
Singapore,7,crayons,1
Singapore,7,artpaper,3
Singapore,7,protractor,2
Singapore,7,ti84plus,5
Singapore,7,ink,5
Singapore,8,clipboard,4
Singapore,8,leadpen,4
Singapore,8,crayons,1
Singapore,8,ti83plus,7
Singapore,8,ti89,5
Singapore,9,ti89,4
Singapore,9,typingpaper,3
Singapore,9,protractor,2
Singapore,9,ruler,8
Singapore,9,officechair,7
Singapore,9,bin,2
Singapore,9,artpaper,1
Singapore,10,pen,2
Singapore,10,marker,1
Singapore,10,ruler,4
Singapore,10,ink,6
Singapore,10,crayons,8
Singapore,10,leadpen,2
Singapore,11,ink,2
Singapore,11,crayons,1
Singapore,11,gridpaper,3
Singapore,12,folder,6
Singapore,12,ink,7
Singapore,12,marker,8
Singapore,12,clip,4
Singapore,12,clipboard,2
South Korea,1,marker,6
South Korea,1,staples,7
South Korea,1,pen,2
South Korea,1,protractor,6
South Korea,1,leadpen,2
South Korea,1,ink,4
South Korea,1,BAIIplus,11
South Korea,1,basiccalculator,5
South Korea,1,folder,7
South Korea,1,pencil,5
South Korea,1,ti89,3
South Korea,1,ti84,7
South Korea,1,artpaper,7
South Korea,1,typingpaper,11
South Korea,1,gridpaper,2
South Korea,1,clip,8
South Korea,1,ruler,6
South Korea,2,ti89,4
South Korea,2,eraser,12
South Korea,2,coloredpencil,7
South Korea,2,typingpaper,21
South Korea,2,staples,2
South Korea,2,basiccalculator,4
South Korea,2,ti84plus,6
South Korea,2,bin,3
South Korea,2,gridpaper,15
South Korea,2,folder,3
South Korea,2,ink,7
South Korea,2,clip,5
South Korea,2,artpaper,2
South Korea,2,officechair,13
South Korea,2,pen,1
South Korea,2,marker,12
South Korea,3,gridpaper,6
South Korea,3,protractor,8
South Korea,3,officechair,4
South Korea,3,clip,7
South Korea,3,pen,6
South Korea,3,eraser,5
South Korea,3,crayons,6
South Korea,3,marker,1
South Korea,3,artpaper,10
South Korea,3,ti84plus,7
South Korea,3,bin,11
South Korea,3,clipboard,6
South Korea,3,basiccalculator,1
South Korea,3,ruler,7
South Korea,3,staples,14
South Korea,4,ruler,3
South Korea,4,crayons,1
South Korea,4,folder,8
South Korea,4,ti89,4
South Korea,4,ti84plus,6
South Korea,4,ink,8
South Korea,4,ti83plus,9
South Korea,4,staples,14
South Korea,4,typingpaper,10
South Korea,4,ti84,2
South Korea,4,gridpaper,1
South Korea,4,clipboard,11
South Korea,4,officechair,7
South Korea,5,marker,10
South Korea,5,gridpaper,4
South Korea,5,leadpen,2
South Korea,5,staples,7
South Korea,5,pencil,14
South Korea,5,clip,8
South Korea,5,folder,6
South Korea,5,crayons,11
South Korea,5,BAIIplus,2
South Korea,5,ti84plus,4
South Korea,5,ruler,4
South Korea,5,protractor,2
South Korea,5,coloredpencil,10
South Korea,5,ti84,3
South Korea,6,officechair,6
South Korea,6,clip,1
South Korea,6,ti84plus,6
South Korea,6,marker,3
South Korea,6,bin,3
South Korea,6,eraser,1
South Korea,6,BAIIplus,7
South Korea,6,typingpaper,7
South Korea,6,folder,1
South Korea,6,ruler,8
South Korea,6,ink,3
South Korea,6,clipboard,7
South Korea,7,ti84,8
South Korea,7,ti89,8
South Korea,7,clipboard,8
South Korea,7,ti84plus,12
South Korea,7,artpaper,3
South Korea,7,protractor,14
South Korea,7,typingpaper,7
South Korea,7,clip,6
South Korea,7,pencil,2
South Korea,7,coloredpencil,8
South Korea,7,bin,4
South Korea,7,marker,6
South Korea,7,gridpaper,5
South Korea,7,staples,8
South Korea,7,ruler,6
South Korea,7,officechair,1
South Korea,7,leadpen,6
South Korea,8,BAIIplus,15
South Korea,8,clipboard,7
South Korea,8,ti84plus,1
South Korea,8,artpaper,1
South Korea,8,ruler,7
South Korea,8,protractor,7
South Korea,8,ti83plus,1
South Korea,8,ti89,3
South Korea,8,officechair,7
South Korea,8,crayons,6
South Korea,8,staples,3
South Korea,8,folder,1
South Korea,8,bin,5
South Korea,9,typingpaper,16
South Korea,9,basiccalculator,17
South Korea,9,clipboard,3
South Korea,9,ink,8
South Korea,9,leadpen,10
South Korea,9,clip,8
South Korea,9,crayons,2
South Korea,9,eraser,5
South Korea,9,pen,8
South Korea,9,artpaper,3
South Korea,9,officechair,7
South Korea,9,gridpaper,4
South Korea,9,coloredpencil,14
South Korea,9,folder,12
South Korea,10,clipboard,10
South Korea,10,typingpaper,5
South Korea,10,ruler,7
South Korea,10,folder,8
South Korea,10,ti84plus,16
South Korea,10,ti84,3
South Korea,10,eraser,1
South Korea,10,basiccalculator,5
South Korea,10,BAIIplus,7
South Korea,10,pencil,6
South Korea,10,pen,10
South Korea,10,gridpaper,5
South Korea,10,officechair,5
South Korea,10,staples,2
South Korea,10,bin,8
South Korea,10,crayons,4
South Korea,10,coloredpencil,8
South Korea,11,officechair,7
South Korea,11,gridpaper,1
South Korea,11,protractor,3
South Korea,11,pencil,7
South Korea,11,ti84,2
South Korea,11,pen,5
South Korea,11,clip,13
South Korea,11,basiccalculator,5
South Korea,11,ti89,8
South Korea,11,typingpaper,4
South Korea,11,BAIIplus,7
South Korea,11,ti84plus,8
South Korea,11,ti83plus,10
South Korea,12,ti84,4
South Korea,12,officechair,9
South Korea,12,BAIIplus,6
South Korea,12,pen,10
South Korea,12,eraser,5
South Korea,12,bin,14
South Korea,12,gridpaper,13
South Korea,12,basiccalculator,13
South Korea,12,pencil,2
South Korea,12,coloredpencil,16
South Korea,12,ink,10
South Korea,12,ti89,2
South Korea,12,marker,3
South Korea,12,protractor,15
South Korea,12,ti84plus,13
South Korea,12,clipboard,2
South Korea,12,clip,4
Spain,1,ti83plus,2
Spain,1,BAIIplus,4
Spain,1,basiccalculator,1
Spain,1,leadpen,2
Spain,1,ink,7
Spain,1,typingpaper,4
Spain,2,officechair,3
Spain,2,ti83plus,6
Spain,2,ruler,3
Spain,3,ti84plus,4
Spain,3,leadpen,7
Spain,3,ti84,8
Spain,3,coloredpencil,8
Spain,4,officechair,7
Spain,4,typingpaper,3
Spain,4,crayons,7
Spain,4,artpaper,16
Spain,5,folder,3
Spain,5,pen,4
Spain,5,typingpaper,1
Spain,5,coloredpencil,2
Spain,5,bin,17
Spain,5,ti83plus,4
Spain,5,protractor,3
Spain,6,protractor,2
Spain,6,artpaper,2
Spain,6,folder,1
Spain,7,ink,11
Spain,7,staples,3
Spain,7,pencil,7
Spain,7,pen,8
Spain,7,folder,4
Spain,7,coloredpencil,4
Spain,8,crayons,8
Spain,8,ink,8
Spain,8,ti84,1
Spain,8,leadpen,2
Spain,8,protractor,5
Spain,8,ti84plus,2
Spain,8,folder,8
Spain,9,coloredpencil,8
Spain,9,pen,6
Spain,9,ink,2
Spain,9,officechair,6
Spain,9,leadpen,4
Spain,9,typingpaper,2
Spain,9,ruler,7
Spain,10,ti89,3
Spain,10,bin,8
Spain,10,ti84,13
Spain,10,protractor,3
Spain,10,marker,2
Spain,10,officechair,6
Spain,10,basiccalculator,2
Spain,11,ti83plus,4
Spain,11,leadpen,3
Spain,11,eraser,7
Spain,12,coloredpencil,8
Spain,12,artpaper,2
Spain,12,typingpaper,3
Spain,12,folder,5
Spain,12,clipboard,7
Spain,12,BAIIplus,1
Sudan,1,pen,1
Sudan,1,BAIIplus,8
Sudan,1,staples,1
Sudan,2,clip,6
Sudan,2,leadpen,2
Sudan,2,gridpaper,6
Sudan,3,ti83plus,4
Sudan,3,officechair,3
Sudan,3,ruler,2
Sudan,4,folder,4
Sudan,4,clipboard,4
Sudan,4,protractor,16
Sudan,4,typingpaper,1
Sudan,4,pen,8
Sudan,5,clipboard,7
Sudan,5,pencil,5
Sudan,5,ti84,5
Sudan,5,ti84plus,14
Sudan,5,basiccalculator,5
Sudan,5,ink,4
Sudan,6,basiccalculator,7
Sudan,6,clipboard,9
Sudan,6,BAIIplus,8
Sudan,6,crayons,8
Sudan,6,ti84plus,4
Sudan,7,pencil,15
Sudan,7,marker,5
Sudan,7,bin,8
Sudan,7,artpaper,7
Sudan,7,ti84,7
Sudan,7,BAIIplus,6
Sudan,8,pencil,2
Sudan,8,folder,17
Sudan,8,basiccalculator,2
Sudan,8,pen,5
Sudan,9,ruler,8
Sudan,9,coloredpencil,3
Sudan,9,pen,4
Sudan,9,protractor,8
Sudan,10,leadpen,8
Sudan,10,ti89,3
Sudan,10,clipboard,4
Sudan,10,ti84plus,3
Sudan,10,bin,1
Sudan,10,marker,1
Sudan,11,gridpaper,5
Sudan,11,pen,7
Sudan,11,ti83plus,6
Sudan,11,typingpaper,2
Sudan,11,ti89,8
Sudan,11,BAIIplus,8
Sudan,11,officechair,8
Sudan,11,clipboard,8
Sudan,11,eraser,2
Sudan,11,basiccalculator,1
Sudan,12,ruler,1
Sudan,12,pencil,8
Sudan,12,ti84plus,1
Sudan,12,ti84,8
Syria,1,eraser,5
Syria,1,officechair,4
Syria,1,basiccalculator,8
Syria,1,pencil,5
Syria,2,ink,8
Syria,2,protractor,6
Syria,2,gridpaper,3
Syria,2,basiccalculator,4
Syria,2,folder,6
Syria,2,ti89,3
Syria,3,coloredpencil,3
Syria,3,eraser,13
Syria,3,ti83plus,6
Syria,3,ruler,1
Syria,3,gridpaper,6
Syria,3,BAIIplus,6
Syria,4,folder,4
Syria,4,staples,4
Syria,4,coloredpencil,3
Syria,4,BAIIplus,4
Syria,4,protractor,10
Syria,4,ti84,15
Syria,5,ti89,4
Syria,5,ti84,2
Syria,5,gridpaper,3
Syria,5,protractor,8
Syria,5,marker,7
Syria,5,bin,5
Syria,6,ti84,7
Syria,6,typingpaper,2
Syria,6,protractor,5
Syria,6,clipboard,4
Syria,7,protractor,15
Syria,7,artpaper,8
Syria,7,officechair,11
Syria,7,ti84plus,2
Syria,7,eraser,6
Syria,8,clipboard,7
Syria,8,artpaper,2
Syria,8,ti89,8
Syria,8,ti84,3
Syria,8,typingpaper,7
Syria,8,bin,1
Syria,8,crayons,3
Syria,8,eraser,2
Syria,8,ti83plus,6
Syria,8,ink,5
Syria,8,ti84plus,4
Syria,8,folder,7
Syria,9,typingpaper,4
Syria,9,pencil,3
Syria,9,marker,4
Syria,9,clipboard,12
Syria,9,gridpaper,3
Syria,9,ti89,3
Syria,10,ti84,6
Syria,10,crayons,2
Syria,10,typingpaper,4
Syria,10,ink,7
Syria,10,coloredpencil,1
Syria,10,clip,5
Syria,10,gridpaper,1
Syria,11,artpaper,4
Syria,11,folder,1
Syria,11,ti84,2
Syria,11,pen,15
Syria,11,clip,7
Syria,11,typingpaper,2
Syria,11,BAIIplus,2
Syria,11,eraser,8
Syria,11,crayons,1
Syria,11,protractor,6
Syria,11,coloredpencil,3
Syria,12,clip,14
Syria,12,basiccalculator,8
Syria,12,coloredpencil,4
Syria,12,pen,2
Syria,12,officechair,2
Syria,12,ti84,1
Taiwan,1,coloredpencil,6
Taiwan,1,ti84plus,2
Taiwan,1,marker,1
Taiwan,2,ruler,8
Taiwan,3,protractor,9
Taiwan,3,ti83plus,2
Taiwan,3,basiccalculator,7
Taiwan,3,bin,8
Taiwan,3,folder,3
Taiwan,4,artpaper,3
Taiwan,4,eraser,8
Taiwan,4,bin,1
Taiwan,4,officechair,4
Taiwan,4,gridpaper,1
Taiwan,4,basiccalculator,7
Taiwan,4,coloredpencil,4
Taiwan,4,ti83plus,6
Taiwan,4,clipboard,2
Taiwan,5,clip,3
Taiwan,5,folder,7
Taiwan,5,basiccalculator,11
Taiwan,6,protractor,7
Taiwan,6,typingpaper,2
Taiwan,6,officechair,6
Taiwan,6,ti84,4
Taiwan,6,eraser,6
Taiwan,6,ruler,6
Taiwan,6,pencil,2
Taiwan,6,BAIIplus,5
Taiwan,6,marker,8
Taiwan,7,bin,1
Taiwan,7,folder,7
Taiwan,7,leadpen,3
Taiwan,7,crayons,4
Taiwan,7,gridpaper,7
Taiwan,7,typingpaper,15
Taiwan,7,marker,4
Taiwan,7,ink,7
Taiwan,8,leadpen,8
Taiwan,8,coloredpencil,4
Taiwan,8,clip,2
Taiwan,8,bin,2
Taiwan,8,ti89,1
Taiwan,8,artpaper,5
Taiwan,8,BAIIplus,4
Taiwan,9,coloredpencil,8
Taiwan,9,pencil,3
Taiwan,10,pencil,5
Taiwan,10,clipboard,7
Taiwan,10,ti89,13
Taiwan,10,crayons,1
Taiwan,10,ruler,1
Taiwan,10,eraser,8
Taiwan,11,clipboard,3
Taiwan,11,gridpaper,5
Taiwan,11,ruler,1
Taiwan,11,ti84plus,7
Taiwan,11,artpaper,5
Taiwan,12,artpaper,6
Taiwan,12,coloredpencil,1
Taiwan,12,marker,1
Taiwan,12,basiccalculator,8
Taiwan,12,officechair,3
Taiwan,12,clipboard,6
Taiwan,12,ti84plus,1
Taiwan,12,ti84,4
Thailand,1,crayons,7
Thailand,1,bin,10
Thailand,1,pencil,3
Thailand,1,BAIIplus,8
Thailand,1,basiccalculator,2
Thailand,1,officechair,7
Thailand,1,marker,2
Thailand,1,clipboard,4
Thailand,1,protractor,3
Thailand,1,ti84,8
Thailand,1,clip,5
Thailand,2,protractor,10
Thailand,2,ti84,11
Thailand,2,artpaper,4
Thailand,2,officechair,3
Thailand,2,ink,3
Thailand,2,ti83plus,5
Thailand,2,staples,4
Thailand,3,staples,5
Thailand,3,basiccalculator,2
Thailand,3,marker,3
Thailand,3,leadpen,10
Thailand,3,gridpaper,14
Thailand,3,folder,1
Thailand,3,clip,5
Thailand,3,bin,16
Thailand,4,basiccalculator,7
Thailand,4,crayons,8
Thailand,4,pen,3
Thailand,4,gridpaper,6
Thailand,4,coloredpencil,8
Thailand,5,folder,2
Thailand,5,artpaper,4
Thailand,5,ink,4
Thailand,5,pencil,2
Thailand,5,leadpen,5
Thailand,5,protractor,4
Thailand,5,ti89,1
Thailand,5,staples,3
Thailand,6,pen,4
Thailand,6,protractor,6
Thailand,6,clip,4
Thailand,6,ti89,5
Thailand,6,clipboard,4
Thailand,6,bin,5
Thailand,6,ruler,8
Thailand,7,ti89,7
